"FB_ID","Ingredient_ID","Weight"
24103050,24154011,30.0
24103050,24142501,20.0
24103055,24123300,50.0
24103055,24154010,30.0
24103055,24142500,20.0
24103060,24123301,50.0
24103060,24154011,30.0
24103060,24142501,20.0
24103070,24123311,50.0
24103070,24154021,30.0
24103070,24142511,20.0
24103075,24123310,50.0
24103075,24154020,30.0
24103075,24142510,20.0
24103080,24123311,50.0
24103080,24154021,30.0
24103080,24142511,20.0
24104049,24123300,50.0
24104049,24154010,30.0
24104049,24142500,20.0
24104051,24123301,50.0
24104051,24154011,30.0
24104051,24142501,20.0
24107070,21469,50.0
24107070,21471,30.0
24107070,21470,20.0
24107071,21464,50.0
24107071,21466,30.0
24107071,21465,20.0
24107080,21469,50.0
24107080,21471,30.0
24107080,21470,20.0
24107081,21464,50.0
24107081,21466,30.0
24107081,21465,20.0
24120110,5358,100.0
24120120,5000,100.0
24122130,5062,85.0
24122130,5015,15.0
24122130,2047,0.6
24122131,5062,100.0
24122131,2047,0.6
24122140,5358,100.0
24122141,5000,100.0
24122150,24122130,98.0
24122150,2047,0.2
24122150,82101000,2.0
24122151,24122131,98.0
24122151,2047,0.2
24122151,82101000,2.0
24122160,24122130,96.0
24122160,82101000,2.0
24122160,6112,2.0
24122161,24122131,96.0
24122161,82101000,2.0
24122161,6112,2.0
24122170,5358,100.0
24122171,5000,100.0
24123110,5062,85.0
24123110,5015,15.0
24123110,2047,0.6
24123120,5062,100.0
24123120,2047,0.6
24123300,24122130,98.0
24123300,82101000,2.0
24123301,24122131,98.0
24123301,82101000,2.0
24123310,24122130,80.0
24123310,82101000,2.0
24123310,6150,18.0
24123311,24122131,80.0
24123311,82101000,2.0
24123311,6150,18.0
24124200,24122130,98.0
24124200,82101000,2.0
24124201,24122131,98.0
24124201,82101000,2.0
24127200,24122130,78.0
24127200,82101000,7.0
24127200,99995000,15.0
24127201,24122131,98.0
24127201,82101000,2.0
24127202,24122131,78.0
24127202,82101000,7.0
24127202,99995000,15.0
24127210,24122130,74.0
24127210,2047,0.1
24127210,82101000,8.0
24127210,99995000,18.0
24127211,24122131,98.0
24127211,82101000,2.0
24127220,21469,78.0
24127220,82101000,7.0
24127220,99995000,15.0
24127221,21464,78.0
24127221,82101000,7.0
24127221,99995000,15.0
24127500,24122130,88.0
24127500,82101000,2.0
24127500,99995000,10.0
24127501,24122131,98.0
24127501,82101000,2.0
24130210,5359,40.0
24130210,5361,60.0
24130220,5319,40.0
24130220,5334,60.0
24132230,5069,40.0
24132230,5094,60.0
24132230,2047,0.6
24132231,5073,40.0
24132231,5098,60.0
24132231,2047,0.6
24132240,5359,40.0
24132240,5361,60.0
24132241,5319,40.0
24132241,5334,60.0
24133210,5676,40.0
24133210,5677,60.0
24133210,2047,0.8
24133220,5671,40.0
24133220,5672,60.0
24133220,2047,0.8
24134100,5069,39.0
24134100,5094,59.0
24134100,2047,0.8
24134100,82101000,2.0
24134101,5073,39.0
24134101,5098,59.0
24134101,2047,0.8
24134101,82101000,2.0
24134150,5069,32.0
24134150,5094,48.0
24134150,2047,0.8
24134150,82101000,2.0
24134150,6150,18.0
24134151,5073,32.0
24134151,5098,48.0
24134151,2047,0.8
24134151,82101000,2.0
24134151,6150,18.0
24134300,5069,39.0
24134300,5094,59.0
24134300,2047,0.8
24134300,82101000,2.0
24134301,5073,39.0
24134301,5098,59.0
24134301,2047,0.8
24134301,82101000,2.0
24137300,5069,31.0
24137300,5094,47.0
24137300,2047,0.6
24137300,82101000,7.0
24137300,99995000,15.0
24137301,5073,39.0
24137301,5098,59.0
24137301,2047,0.6
24137301,82101000,2.0
24137310,5069,35.0
24137310,5094,53.0
24137310,2047,0.8
24137310,82101000,2.0
24137310,99995000,10.0
24137311,5073,39.0
24137311,5098,59.0
24137311,2047,0.8
24137311,82101000,2.0
24140210,5359,100.0
24140220,5319,100.0
24142300,5069,100.0
24142300,2047,0.6
24142301,5073,100.0
24142301,2047,0.6
24142310,5359,100.0
24142311,5319,100.0
24142320,5069,98.0
24142320,2047,1.0
24142320,82101000,2.0
24142321,5073,98.0
24142321,2047,1.0
24142321,82101000,2.0
24142400,5359,100.0
24142401,5319,100.0
24142500,5069,98.0
24142500,2047,0.8
24142500,82101000,2.0
24142501,5073,98.0
24142501,2047,0.8
24142501,82101000,2.0
24142510,5069,80.0
24142510,2047,0.8
24142510,82101000,2.0
24142510,6150,18.0
24142511,5073,80.0
24142511,2047,0.8
24142511,82101000,2.0
24142511,6150,18.0
24143210,5676,100.0
24143210,2047,0.8
24143220,5671,100.0
24143220,2047,0.8
24144300,5069,98.0
24144300,2047,0.8
24144300,82101000,2.0
24144301,5073,98.0
24144301,2047,0.8
24144301,82101000,2.0
24147300,5069,78.0
24147300,2047,0.6
24147300,82101000,7.0
24147300,99995000,15.0
24147301,5073,98.0
24147301,2047,0.6
24147301,82101000,2.0
24147302,5073,78.0
24147302,2047,0.8
24147302,82101000,7.0
24147302,99995000,15.0
24147310,5069,74.0
24147310,2047,0.9
24147310,82101000,8.0
24147310,99995000,18.0
24147311,5073,98.0
24147311,2047,0.8
24147311,82101000,2.0
24147320,21470,78.0
24147320,2047,0.3
24147320,82101000,5.0
24147320,99995000,15.0
24147321,21465,78.0
24147321,2047,0.3
24147321,82101000,5.0
24147321,99995000,15.0
24147400,5069,88.0
24147400,2047,0.8
24147400,82101000,2.0
24147400,99995000,10.0
24147401,5073,98.0
24147401,2047,0.8
24147401,82101000,2.0
24150210,5361,100.0
24150220,5334,100.0
24152230,5094,100.0
24152230,2047,0.6
24152231,5098,100.0
24152231,2047,0.6
24152240,5361,100.0
24152241,5334,100.0
24152250,5094,98.0
24152250,2047,1.0
24152250,82101000,2.0
24152251,5098,98.0
24152251,2047,1.0
24152251,82101000,2.0
24152300,5361,100.0
24152301,5334,100.0
24153210,5677,100.0
24153210,2047,0.8
24153220,5672,100.0
24153220,2047,0.8
24154010,5094,98.0
24154010,2047,0.8
24154010,82101000,2.0
24154011,5098,98.0
24154011,2047,0.8
24154011,82101000,2.0
24154020,5094,80.0
24154020,2047,0.8
24154020,82101000,2.0
24154020,6150,18.0
24154021,5098,80.0
24154021,2047,0.8
24154021,82101000,2.0
24154021,6150,18.0
24154300,5094,98.0
24154300,2047,0.8
24154300,82101000,2.0
24154301,5098,98.0
24154301,2047,0.8
24154301,82101000,2.0
24157300,5094,78.0
24157300,2047,0.6
24157300,82101000,7.0
24157300,99995000,15.0
24157301,5098,98.0
24157301,2047,0.6
24157301,82101000,2.0
24157302,5098,78.0
24157302,2047,0.8
24157302,82101000,7.0
24157302,99995000,15.0
24157310,5094,74.0
24157310,2047,0.9
24157310,82101000,8.0
24157310,99995000,18.0
24157311,5098,98.0
24157311,2047,0.8
24157311,82101000,2.0
24157320,21471,78.0
24157320,2047,0.3
24157320,82101000,5.0
24157320,99995000,15.0
24157321,21466,78.0
24157321,2047,0.3
24157321,82101000,5.0
24157321,99995000,15.0
24157330,21471,78.0
24157330,2047,0.3
24157330,82101000,5.0
24157330,99995000,15.0
24157331,21466,78.0
24157331,2047,0.3
24157331,82101000,5.0
24157331,99995000,15.0
24157400,5094,88.0
24157400,2047,0.8
24157400,82101000,2.0
24157400,99995000,10.0
24157401,5098,98.0
24157401,2047,0.8
24157401,82101000,2.0
24160110,5362,100.0
24162130,5103,100.0
24162130,2047,0.8
24162140,5362,100.0
24162150,5103,98.0
24162150,2047,1.0
24162150,82101000,2.0
24162200,5362,100.0
24163110,5104,100.0
24163110,2047,0.8
24164000,5103,98.0
24164000,2047,0.8
24164000,82101000,2.0
24164010,5103,80.0
24164010,2047,0.8
24164010,82101000,2.0
24164010,6150,18.0
24164200,5103,98.0
24164200,2047,0.8
24164200,82101000,2.0
24167200,5103,78.0
24167200,2047,0.8
24167200,82101000,7.0
24167200,99995000,15.0
24167210,5103,74.0
24167210,2047,0.9
24167210,82101000,8.0
24167210,99995000,18.0
24167220,21472,78.0
24167220,2047,0.3
24167220,82101000,5.0
24167220,99995000,15.0
24167230,21472,78.0
24167230,2047,0.3
24167230,82101000,5.0
24167230,99995000,15.0
24167300,5103,88.0
24167300,2047,0.8
24167300,82101000,2.0
24167300,99995000,10.0
24168000,21472,35.0
24168000,5362,40.0
24168000,6169,5.0
24168000,81100000,8.0
24168000,14411,10.0
24168000,19335,2.0
24168000,2047,0.6
24168001,21472,35.0
24168001,5362,40.0
24168001,6150,22.0
24168001,82101000,3.0
24168002,24167220,100.0
24168010,5362,75.0
24168010,6169,5.0
24168010,81100000,8.0
24168010,14411,10.0
24168010,19335,2.0
24168010,2047,0.6
24168011,5362,75.0
24168011,6150,22.0
24168011,82101000,3.0
24168012,24167210,100.0
24168020,24168000,70.0
24168020,24168010,30.0
24168021,24168001,70.0
24168021,24168011,30.0
24168022,24168002,70.0
24168022,24168012,30.0
24168030,21229,75.0
24168030,6150,17.0
24168030,6169,1.0
24168030,81100000,2.0
24168030,99995000,5.0
24168030,2047,0.6
24168031,22978,75.0
24168031,6150,17.0
24168031,6169,1.0
24168031,81100000,2.0
24168031,99995000,5.0
24168031,2047,0.6
24170200,5051,100.0
24170200,2047,0.84
24180200,5087,100.0
24180200,2047,0.84
24198340,5018,100.0
24198440,5018,100.0
24198440,2047,0.84
24198500,5335,100.0
24198570,5311,100.0
24198670,24100000,99.6
24198670,2047,0.4
24198671,5324,100.0
24198677,22978,100.0
24198683,5000,80.0
24198683,14411,15.0
24198683,20061,3.0
24198683,4582,3.0
24198683,2047,0.5
24198720,5306,100.0
24198720,2047,0.84
24198729,24198731,100.0
24198731,21229,100.0
24198732,21229,100.0
24198735,21611,100.0
24198736,22974,100.0
24198737,24198731,70.0
24198737,24198736,30.0
24198739,24198741,100.0
24198741,21401,100.0
24198742,21401,100.0
24198742,4542,2.0
24198742,2047,0.1
24198745,21611,100.0
24198746,22978,100.0
24198747,24198741,70.0
24198747,24198746,30.0
24201000,5697,34.0
24201000,2047,0.84
24201000,5186,66.0
24201020,5697,34.0
24201020,2047,0.84
24201020,5186,66.0
24201030,5703,34.0
24201030,2047,0.84
24201030,5182,66.0
24201060,5697,34.0
24201060,4615,1.5
24201060,18079,10.0
24201060,5186,66.0
24201070,5703,34.0
24201070,18079,10.0
24201070,4615,1.5
24201070,5182,66.0
24201120,5697,34.0
24201120,2047,0.84
24201120,5186,66.0
24201130,5703,34.0
24201130,2047,0.84
24201130,5182,66.0
24201220,5695,34.0
24201220,2047,0.84
24201220,5188,66.0
24201230,5701,34.0
24201230,2047,0.84
24201230,5184,66.0
24201320,5705,34.0
24201320,2047,0.84
24201320,5168,66.0
24201330,5707,34.0
24201330,2047,0.84
24201330,5166,66.0
24201360,5705,34.0
24201360,4615,1.4
24201360,20081,1.77
24201360,2047,0.37
24201360,1091,0.21
24201360,1123,1.05
24201360,14429,2.5
24201360,5168,66.0
24201370,5707,34.0
24201370,4615,1.4
24201370,20081,1.77
24201370,2047,0.37
24201370,1091,0.21
24201370,1123,1.05
24201370,14429,2.5
24201370,5166,66.0
24201410,5167,100.0
24201410,2047,0.84
24201420,5727,34.0
24201420,2047,0.84
24201420,5165,66.0
24201510,43390,100.0
24201520,43391,100.0
24202010,5725,34.0
24202010,2047,0.84
24202010,5739,66.0
24202020,5194,100.0
24202020,2047,0.84
24202060,5725,34.0
24202060,2047,0.84
24202060,5739,66.0
24202070,5701,34.0
24202070,2047,0.84
24202070,5194,66.0
24202460,5728,31.0
24202460,2047,0.84
24202460,5699,3.0
24202460,5743,66.0
24202500,5728,34.0
24202500,2047,0.84
24202500,5741,66.0
24202600,5180,100.0
24202600,2047,0.84
24203010,5730,34.0
24203010,2047,0.84
24203010,5228,66.0
24203020,5730,31.0
24203020,2047,0.84
24203020,5699,3.0
24203020,5196,66.0
24205000,5745,100.0
24205000,2047,0.84
24205000,4575,15.1
24205100,5745,100.0
24205100,2047,0.84
24206000,5311,100.0
24207000,5666,100.0
24207000,2047,0.84
24208000,5705,75.0
24208000,18079,25.0
24208000,4615,5.0
24208500,7973,100.0
24208510,7974,100.0
24300110,5140,100.0
24300110,2047,0.42
24300120,5142,100.0
24300120,2047,0.42
24301010,5140,100.0
24301010,2047,0.42
24301020,5142,100.0
24301020,2047,0.42
24302010,5140,198.45
24302010,11282,35.0
24302010,9266,181.0
24302010,82101000,28.0
24302010,6194,240.0
24302010,2047,3.0
24302010,19335,4.167
24302010,11549,5.354
24302010,9273,62.0
24302010,14411,44.438
24302010,4058,4.667
24302010,20027,8.0
24311010,5147,100.0
24311010,2047,0.42
24400010,5308,100.0
24400010,2047,0.84
24400020,5310,100.0
24400020,2047,0.84
24401010,5308,100.0
24401010,2047,0.84
24401020,5310,100.0
24401020,2047,0.84
24402100,43287,100.0
24402100,2047,0.42
24402110,43287,96.5
24402110,4615,1.4
24402110,20081,1.77
24402110,2047,0.37
24402110,1154,0.21
24402110,1123,1.05
24402110,14429,2.5
24403100,43282,100.0
24403100,2047,0.42
24404100,43283,100.0
24404100,2047,0.42
24701010,3012,100.0
24703010,3015,100.0
25110140,13327,100.0
25110140,2047,0.8
25110450,5027,91.6
25110450,4615,2.5
25110450,20081,5.9
25110450,2047,0.8
25112200,7053,100.0
25120000,13322,100.0
25120000,2047,0.8
25130000,13324,100.0
25130000,2047,0.8
25140110,17219,100.0
25140110,2047,0.8
25150000,13320,100.0
25150000,2047,0.8
25160000,13340,100.0
25160000,2047,0.8
25160130,13340,647.5
25160130,2047,18.0
25160130,82104000,4.667
25160130,2027,1.5
25160130,11215,3.0
25160130,2048,2.5
25160130,14411,711.0
25170110,13341,100.0
25170110,2047,0.8
25170210,10099,100.0
25170210,2047,0.8
25170310,10119,100.0
25170310,2047,0.8
25170420,5024,100.0
25170420,2047,0.8
25210110,7022,100.0
25210210,7022,100.0
25210280,7962,100.0
25210290,42280,50.0
25210290,43507,50.0
25210410,7025,100.0
25220105,7954,100.0
25220150,7954,90.0
25220150,14410110,10.0
25220210,7005,100.0
25220350,7013,100.0
25220360,7013,90.0
25220360,14410110,10.0
25220410,7971,100.0
25220425,42161,100.0
25220435,907971,100.0
25220710,100173,100.0
25220910,7034,100.0
25221110,7038,100.0
25221210,7050,100.0
25221215,13355,100.0
25221220,7043,100.0
25221250,7057,100.0
25221255,7072,100.0
25221260,907057,100.0
25221310,7968,100.0
25221350,7089,100.0
25221400,7064,100.0
25221405,7064,100.0
25221406,7966,100.0
25221408,7976,93.0
25221408,4542,7.0
25221460,7064,50.0
25221460,7954,50.0
25221500,7072,100.0
25221505,7070,100.0
25221515,907072,100.0
25221610,7951,100.0
25221810,7078,100.0
25221830,7919,100.0
25221855,7976,100.0
25221855,4542,7.0
25221870,42173,100.0
25221910,7083,100.0
25221950,7089,100.0
25221950,2047,0.8
25230110,7028,100.0
25230210,7028,100.0
25230220,907028,100.0
25230320,7961,100.0
25230340,907961,100.0
25230420,10879,100.0
25230530,7908,100.0
25230550,7906,100.0
25230560,7014,100.0
25230610,7058,100.0
25230780,7081,100.0
25230785,907081,100.0
25230800,7081,100.0
25231110,7043,100.0
25231120,907043,100.0
25240000,7073,100.0
25240110,7067,100.0
25240220,7031,100.0
26100100,15019,25.0
26100100,15132,25.0
26100100,15261,25.0
26100100,15234,25.0
26100110,26100120,35.0
26100110,26100130,10.0
26100110,26100140,50.0
26100110,26100160,5.0
26100120,15236,28.0
26100120,15083,10.0
26100120,15234,24.0
26100120,15261,24.0
26100120,15019,10.0
26100120,81200100,4.0
26100120,2047,0.4
26100130,15236,25.0
26100130,15083,8.0
26100130,15234,20.0
26100130,15261,20.0
26100130,15019,8.0
26100130,81200100,4.0
26100130,2047,0.4
26100130,99995000,15.0
26100140,15236,21.0
26100140,15083,6.0
26100140,15234,16.0
26100140,15261,16.0
26100140,15019,6.0
26100140,82101000,10.0
26100140,99995000,25.0
26100140,2047,0.6
26100160,15236,30.0
26100160,15083,10.0
26100160,15234,25.0
26100160,15261,25.0
26100160,15019,10.0
26100160,2047,0.2
26100180,15048,100.0
26100190,15035,100.0
26100270,15027,100.0
26101110,15002,100.0
26105110,15008,81.0
26105110,81200100,4.0
26105110,2047,0.4
26105110,99995000,15.0
26107110,26107140,100.0
26107120,15234,96.0
26107120,81200100,4.0
26107120,2047,0.4
26107123,15234,98.0
26107123,81200100,2.0
26107123,2047,0.4
26107130,15234,81.0
26107130,81200100,4.0
26107130,2047,0.4
26107130,99995000,15.0
26107140,15234,65.0
26107140,82101000,10.0
26107140,99995000,25.0
26107140,2047,0.6
26107160,15234,100.0
26107160,2047,0.2
26109110,26109140,100.0
26109120,15019,96.0
26109120,81200100,4.0
26109120,2047,0.4
26109123,15019,98.0
26109123,81200100,2.0
26109123,2047,0.4
26109130,15019,81.0
26109130,81200100,4.0
26109130,2047,0.4
26109130,99995000,15.0
26109140,15019,65.0
26109140,82101000,10.0
26109140,99995000,25.0
26109140,2047,0.6
26109160,15019,100.0
26109160,2047,0.2
26111110,15020,81.0
26111110,81200100,4.0
26111110,2047,0.4
26111110,99995000,15.0
26113110,15025,81.0
26113110,81200100,4.0
26113110,2047,0.4
26113110,99995000,15.0
26115110,26115120,100.0
26115120,15028,96.0
26115120,81200100,4.0
26115120,2047,0.4
26115123,15028,98.0
26115123,81200100,2.0
26115123,2047,0.4
26115130,15028,81.0
26115130,81200100,4.0
26115130,2047,0.4
26115130,99995000,15.0
26115140,15028,65.0
26115140,82101000,10.0
26115140,99995000,25.0
26115140,2047,0.6
26115160,15028,100.0
26115160,2047,0.2
26117110,26117140,100.0
26117120,15033,96.0
26117120,81200100,4.0
26117120,2047,0.4
26117121,15033,98.0
26117121,81200100,2.0
26117121,2047,0.4
26117130,15033,81.0
26117130,81200100,4.0
26117130,2047,0.4
26117130,99995000,15.0
26117140,15033,65.0
26117140,82101000,10.0
26117140,99995000,25.0
26117140,2047,0.6
26117160,15033,100.0
26117160,2047,0.2
26118010,15036,81.0
26118010,81200100,4.0
26118010,2047,0.4
26118010,99995000,15.0
26119110,15039,81.0
26119110,81200100,4.0
26119110,2047,0.4
26119110,99995000,15.0
26119180,15041,100.0
26121110,26121120,100.0
26121120,15050,96.0
26121120,81200100,4.0
26121120,2047,0.4
26121121,15050,98.0
26121121,81200100,2.0
26121121,2047,0.4
26121131,15050,81.0
26121131,81200100,4.0
26121131,2047,0.4
26121131,99995000,15.0
26121140,15050,65.0
26121140,82101000,10.0
26121140,99995000,25.0
26121140,2047,0.6
26121180,15048,100.0
26123110,15055,81.0
26123110,81200100,4.0
26123110,2047,0.4
26123110,99995000,15.0
26127110,26127140,100.0
26127120,15057,96.0
26127120,81200100,4.0
26127120,2047,0.4
26127123,15057,98.0
26127123,81200100,2.0
26127123,2047,0.4
26127130,15057,81.0
26127130,81200100,4.0
26127130,2047,0.4
26127130,99995000,15.0
26127140,15057,65.0
26127140,82101000,10.0
26127140,99995000,25.0
26127140,2047,0.6
26127160,15060,100.0
26127160,2047,0.2
26129110,15062,81.0
26129110,81200100,4.0
26129110,2047,0.4
26129110,99995000,15.0
26131110,26131120,100.0
26131120,15068,96.0
26131120,81200100,4.0
26131120,2047,0.4
26131121,15068,98.0
26131121,81200100,2.0
26131121,2047,0.4
26131130,15068,81.0
26131130,81200100,4.0
26131130,2047,0.4
26131130,99995000,15.0
26131140,15068,65.0
26131140,82101000,10.0
26131140,99995000,25.0
26131140,2047,0.6
26131160,15068,100.0
26131160,2047,0.2
26133110,15101,81.0
26133110,81200100,4.0
26133110,2047,0.4
26133110,99995000,15.0
26137100,15236,75.0
26137100,15083,25.0
26137110,26137120,100.0
26137120,15236,72.0
26137120,15083,24.0
26137120,81200100,4.0
26137120,2047,0.4
26137123,15236,74.0
26137123,15083,24.0
26137123,81200100,2.0
26137123,2047,0.4
26137130,15236,61.0
26137130,15083,20.0
26137130,81200100,4.0
26137130,2047,0.4
26137130,99995000,15.0
26137140,15236,49.0
26137140,15083,16.0
26137140,82101000,10.0
26137140,99995000,25.0
26137140,2047,0.6
26137160,15236,75.0
26137160,15083,25.0
26137160,2047,0.2
26137180,15265,100.0
26137190,15077,100.0
26139180,15088,100.0
26141110,26141120,100.0
26141120,15091,96.0
26141120,81200100,4.0
26141120,2047,0.4
26141121,15091,98.0
26141121,81200100,2.0
26141121,2047,0.4
26141130,15091,81.0
26141130,81200100,4.0
26141130,2047,0.4
26141130,99995000,15.0
26141140,15091,65.0
26141140,82101000,10.0
26141140,99995000,25.0
26141140,2047,0.6
26141160,15091,100.0
26141160,2047,0.2
26143110,15095,81.0
26143110,81200100,4.0
26143110,2047,0.4
26143110,99995000,15.0
26149110,15110,81.0
26149110,81200100,4.0
26149110,2047,0.4
26149110,99995000,15.0
26151110,26151140,100.0
26151120,15240,96.0
26151120,81200100,4.0
26151120,2047,0.4
26151123,15240,98.0
26151123,81200100,2.0
26151123,2047,0.4
26151130,15240,81.0
26151130,81200100,4.0
26151130,2047,0.4
26151130,99995000,15.0
26151140,15240,65.0
26151140,82101000,10.0
26151140,99995000,25.0
26151140,2047,0.6
26151160,15240,100.0
26151160,2047,0.2
26153100,15127,100.0
26153110,26155110,100.0
26153120,15127,96.0
26153120,81200100,4.0
26153120,2047,0.4
26155110,15121,100.0
26157110,26157140,100.0
26157120,15132,96.0
26157120,81200100,4.0
26157120,2047,0.4
26157123,15132,98.0
26157123,81200100,2.0
26157123,2047,0.4
26157130,15132,81.0
26157130,81200100,4.0
26157130,2047,0.4
26157130,99995000,15.0
26157140,15132,65.0
26157140,82101000,10.0
26157140,99995000,25.0
26157140,2047,0.6
26157160,15132,100.0
26157160,2047,0.2
26158000,26158010,100.0
26158010,15261,96.0
26158010,81200100,4.0
26158010,2047,0.4
26158013,15261,98.0
26158013,81200100,2.0
26158013,2047,0.4
26158020,15261,81.0
26158020,81200100,4.0
26158020,2047,0.4
26158020,99995000,15.0
26158030,15261,65.0
26158030,82101000,10.0
26158030,99995000,25.0
26158030,2047,0.6
26158050,15261,100.0
26158050,2047,0.2
26158100,26158110,100.0
26158110,15019,48.0
