"FB_ID","Description","Weight"
75231022,"Quantity not specified",83.0
75232000,"1 cup",15.0
75232000,"1 strip",0.5
75232000,"Quantity not specified",5.0
75232110,"1 cup",100.0
75232110,"Quantity not specified",50.0
75232120,"1 cup",105.0
75232120,"Quantity not specified",53.0
75233011,"1 slice",10.0
75233011,"1 whole",200.0
75233011,"1 cup",180.0
75233011,"1 cup, mashed",240.0
75233011,"Quantity not specified",90.0
75233012,"1 slice",10.0
75233012,"1 cup",180.0
75233012,"1 cup, mashed",240.0
75233012,"Quantity not specified",90.0
75233020,"1 slice",10.0
75233020,"1 whole",203.0
75233020,"1 cup",185.0
75233020,"1 cup, mashed",245.0
75233020,"Quantity not specified",93.0
75233021,"1 slice",10.0
75233021,"1 whole",203.0
75233021,"1 cup",185.0
75233021,"1 cup, mashed",245.0
75233021,"Quantity not specified",93.0
75233022,"1 slice",10.0
75233022,"1 cup",185.0
75233022,"1 cup, mashed",245.0
75233022,"Quantity not specified",93.0
75233023,"1 slice",10.0
75233023,"1 cup",185.0
75233023,"1 cup, mashed",245.0
75233023,"Quantity not specified",93.0
75233027,"1 slice",10.0
75233027,"1 whole",203.0
75233027,"1 cup",185.0
75233027,"1 cup, mashed",245.0
75233027,"Quantity not specified",93.0
75233028,"1 slice",10.0
75233028,"1 whole",203.0
75233028,"1 cup",185.0
75233028,"1 cup, mashed",245.0
75233028,"Quantity not specified",93.0
75233030,"1 slice",10.0
75233030,"1 cup",185.0
75233030,"1 cup, mashed",245.0
75233030,"Quantity not specified",93.0
75233031,"1 slice",10.0
75233031,"1 cup",185.0
75233031,"1 cup, mashed",245.0
75233031,"Quantity not specified",93.0
75233220,"1 cup",155.0
75233220,"Quantity not specified",78.0
75234021,"1 whole",120.0
75234021,"1 cup",160.0
75234021,"1 cup, mashed",235.0
75234021,"Quantity not specified",80.0
75235000,"1 cup",158.0
75235000,"1 whole",10.0
75235000,"Quantity not specified",79.0
75235750,"1 cup",175.0
75235750,"Quantity not specified",88.0
75236000,"1 tablespoon",12.0
75236000,"Quantity not specified",12.0
75236500,"1 teaspoon",6.0
75236500,"Quantity not specified",9.0
75301110,"1 cup",175.0
75301110,"Quantity not specified",88.0
75301120,"1 cup",180.0
75301120,"Quantity not specified",90.0
75302080,"1 cup",150.0
75302080,"Quantity not specified",75.0
75306998,"1 cup",140.0
75306998,"Quantity not specified",70.0
75307000,"1 cup",145.0
75307000,"Quantity not specified",73.0
75310990,"1 cup",185.0
75310990,"Quantity not specified",93.0
75311012,"1 cup",180.0
75311012,"Quantity not specified",90.0
75311013,"1 cup",180.0
75311013,"Quantity not specified",90.0
75311020,"1 cup",185.0
75311020,"Quantity not specified",93.0
75311022,"1 cup",185.0
75311022,"Quantity not specified",93.0
75311023,"1 cup",185.0
75311023,"Quantity not specified",93.0
75311027,"1 cup",185.0
75311027,"Quantity not specified",93.0
75311028,"1 cup",185.0
75311028,"Quantity not specified",93.0
75311030,"1 cup",185.0
75311030,"Quantity not specified",93.0
75311031,"1 cup",185.0
75311031,"Quantity not specified",93.0
75311110,"1 cup",180.0
75311110,"Quantity not specified",90.0
75311120,"1 cup",185.0
75311120,"Quantity not specified",93.0
75311121,"1 cup",185.0
75311121,"Quantity not specified",93.0
75311122,"1 cup",185.0
75311122,"Quantity not specified",93.0
75315010,"1 cup",160.0
75315010,"Quantity not specified",80.0
75315020,"1 cup",165.0
75315020,"Quantity not specified",83.0
75316050,"1 cup",215.0
75316050,"Quantity not specified",108.0
75317010,"1 cup",165.0
75317010,"Quantity not specified",83.0
75317020,"1 cup",160.0
75317020,"Quantity not specified",80.0
75330050,"1 cup",155.0
75330050,"Quantity not specified",78.0
75330060,"1 cup",160.0
75330060,"Quantity not specified",80.0
75330080,"1 cup",155.0
75330080,"Quantity not specified",78.0
75330090,"1 cup",160.0
75330090,"Quantity not specified",80.0
75340010,"1 cup",127.0
75340010,"Quantity not specified",64.0
75340020,"1 cup",132.0
75340020,"Quantity not specified",66.0
75340200,"1 cup",188.0
75340200,"Quantity not specified",94.0
75365000,"1 tablespoon",6.0
75365000,"Quantity not specified",6.0
75400500,"1 stuffed globe",250.0
75400500,"1 cup",60.0
75400500,"Quantity not specified",250.0
75403020,"1 cup",230.0
75403020,"Quantity not specified",115.0
75403200,"1 cup",185.0
75403200,"1 bean",6.0
75403200,"Quantity not specified",93.0
75409020,"1 floweret",25.0
75409020,"1 cup",85.0
75409020,"Quantity not specified",43.0
75410500,"1 chili",143.0
75410500,"1 cup",176.0
75410500,"Quantity not specified",143.0
75410530,"1 chili",143.0
75410530,"1 cup",176.0
75410530,"Quantity not specified",143.0
75410550,"1 jalapeno pepper",25.0
75410550,"Quantity not specified",100.0
75411010,"1 cup",214.0
75411010,"Quantity not specified",107.0
75411020,"1 fritter",35.0
75411020,"1 cup",105.0
75411020,"Quantity not specified",70.0
75412010,"1 cup",220.0
75412010,"Quantity not specified",110.0
75412030,"1 tablespoon",15.0
75412030,"1 individual container",70.0
75412030,"Quantity not specified",60.0
75412060,"1 cup",198.0
75412060,"1 slice (3"" dia, 1/2"" thick)",44.0
75412060,"1 cubic inch",10.0
75412060,"Quantity not specified",99.0
75412070,"1 cup",198.0
75412070,"Quantity not specified",99.0
75414020,"1 stuffed cap",25.0
75414020,"1 cup",190.0
75414020,"Quantity not specified",95.0
75414030,"1 whole",20.0
75414030,"1 cup",135.0
75414030,"1 fast food order",70.0
75414030,"Quantity not specified",70.0
75414500,"1 piece",8.0
75414500,"1 cup",90.0
75414500,"Quantity not specified",45.0
75415022,"1 ring",10.0
75415022,"1 cup",50.0
75415022,"1 fast food order",120.0
75415022,"Quantity not specified",120.0
75416500,"1 cup",214.0
75416500,"Quantity not specified",107.0
75416600,"1 cup",214.0
75416600,"Quantity not specified",107.0
75418010,"1 slice",20.0
75418010,"1 stick",20.0
75418010,"1 cup",220.0
75418010,"Quantity not specified",110.0
75418020,"1 cup",217.0
75418020,"Quantity not specified",109.0
75418030,"1 cup",233.0
75418030,"Quantity not specified",117.0
75418040,"1 cup",217.0
75418040,"Quantity not specified",109.0
75418060,"1 cup",136.0
75418060,"Quantity not specified",68.0
75439010,"1 cup",255.0
75439010,"Quantity not specified",255.0
75439500,"1 cup",220.0
75439500,"Quantity not specified",165.0
75440200,"1 cup",63.0
75440200,"1 piece",7.0
75440200,"1 fritter",30.0
75440200,"Quantity not specified",63.0
75440400,"1 pakora",12.0
75440400,"Quantity not specified",48.0
75440600,"1 cup",240.0
75440600,"Quantity not specified",240.0
75440610,"1 cup",200.0
75440610,"Quantity not specified",200.0
75460900,"1 cup",220.0
75460900,"Quantity not specified",220.0
75500110,"1 cup",145.0
75500110,"Quantity not specified",30.0
75500210,"1 cup",170.0
75500210,"1 whole",25.0
75500210,"1 slice",10.0
75500210,"Quantity not specified",30.0
75500510,"1 cup",150.0
75500510,"Quantity not specified",30.0
75501010,"1 tablespoon",15.0
75501010,"Quantity not specified",15.0
75502010,"1 cup",125.0
75502010,"1 floweret",13.0
75502010,"Quantity not specified",30.0
75502500,"1 cup",150.0
75502500,"Quantity not specified",30.0
75502510,"1 cup",150.0
75502510,"Quantity not specified",30.0
75502520,"1 cup",150.0
75502520,"Quantity not specified",30.0
75503010,"1 regular",80.0
75503010,"1 miniature",30.0
75503010,"1 half",40.0
75503010,"1 slice",7.0
75503010,"1 spear",40.0
75503010,"1 stacker",21.0
75503010,"1 cup",155.0
75503010,"Quantity not specified",30.0
75503020,"1 tablespoon",15.0
75503020,"1 individual packet",9.0
75503020,"Guideline amount on regular sandwich",15.0
75503020,"Guideline amount on large sandwich",30.0
75503020,"Quantity not specified",15.0
75503040,"1 pickle, any size",30.0
75503040,"1 slice",7.0
75503040,"1 spear",40.0
75503040,"1 stacker",21.0
75503040,"1 cup",155.0
75503040,"Quantity not specified",30.0
75503080,"1 cup",95.0
75503080,"Quantity not specified",30.0
75503085,"1 cup",240.0
75503085,"Quantity not specified",30.0
75503090,"1 tablespoon",15.0
75503090,"Quantity not specified",5.0
75505000,"1 cup",155.0
75505000,"1 piece/slice",6.0
75505000,"1 whole",13.0
75505000,"Quantity not specified",30.0
75506010,"1 tablespoon",15.0
75506010,"1 packet",5.0
75506010,"Guideline amount on regular sandwich",5.0
75506010,"Guideline amount on large sandwich",10.0
75506010,"Quantity not specified",5.0
75506100,"1 tablespoon",15.0
75506100,"1 individual container",70.0
75506100,"Quantity not specified",60.0
75507000,"1 pod",11.0
75507000,"Quantity not specified",30.0
75510000,"1 olive",5.0
75510000,"1 cup",135.0
75510000,"Quantity not specified",15.0
75510010,"1 olive",4.0
75510010,"1 cup",135.0
75510010,"Quantity not specified",15.0
75510020,"1 olive",5.0
75510020,"1 cup",135.0
75510020,"Quantity not specified",15.0
75510030,"1 olive",5.0
75510030,"1 cup",135.0
75510030,"Quantity not specified",15.0
75510050,"1 tablespoon",16.0
75510050,"Quantity not specified",32.0
75511010,"1 tablespoon",16.0
75511010,"1 packet",9.0
75511010,"10 drops",0.8
75511010,"Guideline amount per sandwich",9.0
75511010,"Quantity not specified",5.0
75511020,"1 whole",30.0
75511020,"1 cup",150.0
75511020,"Quantity not specified",30.0
75511040,"1 slice",2.0
75511040,"1 whole",15.0
75511040,"1 cup",150.0
75511040,"Quantity not specified",30.0
75511050,"1 slice",2.0
75511050,"1 whole",15.0
75511050,"1 cup",150.0
75511050,"Guideline amount per sandwich",10.0
75511050,"Quantity not specified",30.0
75511100,"1 regular",80.0
75511100,"1 miniature",30.0
75511100,"1 half",40.0
75511100,"1 slice",7.0
75511100,"1 spear",40.0
75511100,"1 stacker",21.0
75511100,"1 cup",155.0
75511100,"Quantity not specified",30.0
75511300,"1 slice",14.0
75511300,"1 spear",80.0
75511300,"1 cup",155.0
75511300,"Quantity not specified",60.0
75512010,"1 cup",150.0
75512010,"Quantity not specified",30.0
75513010,"1 cup",100.0
75513010,"Quantity not specified",30.0
75515100,"1 cup",160.0
75515100,"Quantity not specified",30.0
75534030,"1 cup",155.0
75534030,"1 slice",7.0
75534030,"Quantity not specified",30.0
75534550,"1 tablespoon",16.0
75534550,"Guideline amount per piece of sushi",2.0
75534550,"Quantity not specified",5.0
75535000,"1 cup",170.0
75535000,"Quantity not specified",30.0
75601100,"1 cup",245.0
75601100,"Quantity not specified",245.0
75604600,"1 cup",245.0
75604600,"Quantity not specified",245.0
75607060,"1 cup",255.0
75607060,"1 can",525.0
75607060,"1 individual container",440.0
75607060,"Quantity not specified",255.0
75608100,"1 cup",245.0
75608100,"1 can",525.0
75608100,"1 individual container",440.0
75608100,"Quantity not specified",245.0
75611010,"1 cup",255.0
75611010,"1 can",525.0
75611010,"1 individual container",440.0
75611010,"Quantity not specified",255.0
75647000,"1 cup",245.0
75647000,"Quantity not specified",245.0
75649010,"1 cup",245.0
75649010,"1 can",525.0
75649010,"1 individual container",440.0
75649010,"Quantity not specified",245.0
75649040,"1 cup",245.0
75649040,"1 can",525.0
75649040,"1 individual container",440.0
75649040,"Quantity not specified",245.0
75649110,"1 cup",245.0
75649110,"Quantity not specified",245.0
75651000,"1 cup",245.0
75651000,"1 can",525.0
75651000,"1 individual container",440.0
75651000,"Quantity not specified",245.0
75652010,"1 cup",245.0
75652010,"Quantity not specified",245.0
75656060,"1 cup",245.0
75656060,"1 can",525.0
75656060,"1 individual container",440.0
75656060,"Quantity not specified",245.0
76000000,"1 tablespoon",15.0
76000000,"1 jar",110.0
76000000,"1 tub",110.0
76000000,"1 pouch",110.0
76000000,"Quantity not specified",110.0
76201010,"1 tablespoon",15.0
76201010,"1 jar",110.0
76201010,"1 tub",70.0
76201010,"1 pouch",90.0
76201010,"Quantity not specified",110.0
76201040,"1 tablespoon",15.0
76201040,"1 jar",110.0
76201040,"1 tub",110.0
76201040,"1 pouch",110.0
76201040,"Quantity not specified",110.0
76205010,"1 tablespoon",15.0
76205010,"1 jar",110.0
76205010,"1 tub",70.0
76205010,"1 pouch",90.0
76205010,"Quantity not specified",110.0
76205040,"1 tablespoon",15.0
76205040,"1 jar",110.0
76205040,"1 tub",110.0
76205040,"1 pouch",110.0
76205040,"Quantity not specified",110.0
76209010,"1 tablespoon",15.0
76209010,"1 jar",110.0
76209010,"1 tub",70.0
76209010,"1 pouch",90.0
76209010,"Quantity not specified",110.0
76209040,"1 tablespoon",15.0
76209040,"1 jar",110.0
76209040,"1 tub",110.0
76209040,"1 pouch",110.0
76209040,"Quantity not specified",110.0
76401010,"1 tablespoon",15.0
76401010,"1 jar",110.0
76401010,"1 tub",70.0
76401010,"1 pouch",90.0
76401010,"Quantity not specified",110.0
76401040,"1 tablespoon",15.0
76401040,"1 jar",110.0
76401040,"1 tub",110.0
76401040,"1 pouch",110.0
76401040,"Quantity not specified",110.0
76403010,"1 tablespoon",15.0
76403010,"1 jar",110.0
76403010,"1 tub",70.0
76403010,"1 pouch",90.0
76403010,"Quantity not specified",110.0
76407010,"1 tablespoon",15.0
76407010,"1 jar",110.0
76407010,"1 tub",110.0
76407010,"1 pouch",110.0
76407010,"Quantity not specified",110.0
76407020,"1 tablespoon",15.0
76407020,"1 jar",140.0
76407020,"1 tub",140.0
76407020,"1 pouch",110.0
76407020,"Quantity not specified",110.0
76407050,"1 tablespoon",15.0
76407050,"1 jar",110.0
76407050,"1 tub",110.0
76407050,"1 pouch",110.0
76407050,"Quantity not specified",110.0
76407080,"1 tablespoon",15.0
76407080,"1 jar",110.0
76407080,"1 tub",110.0
76407080,"1 pouch",110.0
76407080,"Quantity not specified",110.0
76409010,"1 tablespoon",15.0
76409010,"1 jar",110.0
76409010,"1 tub",70.0
76409010,"1 pouch",90.0
76409010,"Quantity not specified",110.0
76409040,"1 tablespoon",15.0
76409040,"1 jar",110.0
76409040,"1 tub",110.0
76409040,"1 pouch",110.0
76409040,"Quantity not specified",110.0
76700000,"1 tablespoon",15.0
76700000,"1 tray",150.0
76700000,"Quantity not specified",150.0
76702100,"1 tablespoon",15.0
76702100,"1 tray",150.0
76702100,"Quantity not specified",150.0
76702200,"1 tablespoon",15.0
76702200,"1 tray",150.0
76702200,"Quantity not specified",150.0
76702300,"1 tablespoon",15.0
76702300,"1 tray",150.0
76702300,"Quantity not specified",150.0
76702400,"1 tablespoon",15.0
76702400,"1 tray",150.0
76702400,"Quantity not specified",150.0
77121010,"1 fritter (4"" x 2-1/4"" x 3/4"")",95.0
77121010,"Quantity not specified",95.0
77201210,"1 ball (3"" dia)",64.0
77201210,"1 cup",200.0
77201210,"Quantity not specified",100.0
77205610,"1 piece (4"" x 2"" x 2"")",190.0
77205610,"Quantity not specified",190.0
77272010,"1 pastel (5-1/2"" x 2-1/4"" x 1/4"")",149.0
77272010,"Quantity not specified",149.0
77316010,"1 cup",234.0
77316010,"1 stuffed cabbage leaf (2"" x 3"" x 1"")",75.0
77316010,"Quantity not specified",175.0
77316510,"1 cabbage roll",110.0
77316510,"Quantity not specified",220.0
77316600,"1 moussaka (8"" square)",915.0
77316600,"1 moussaka (7"" x 12"")",1228.0
77316600,"1 piece (3"" x 2"" x 1"")",86.0
77316600,"1 cup",203.0
77316600,"1 cubic inch",14.3
77316600,"Quantity not specified",152.0
78101000,"1 fl oz (no ice)",31.0
78101000,"1 fl oz (with ice)",23.0
78101000,"1 fl oz (NFS)",31.0
78101000,"1 juice box/pouch (6.75 fl oz)",209.0
78101000,"1 bottle (12 fl oz)",372.0
78101000,"Quantity not specified",248.0
78101100,"1 fl oz",27.0
78101100,"1 cup",216.0
78101100,"1 small",540.0
78101100,"1 medium",864.0
78101100,"1 large",1080.0
78101100,"Quantity not specified",324.0
78101110,"1 fl oz",27.0
78101110,"1 cup",216.0
78101110,"1 small",540.0
78101110,"1 medium",864.0
78101110,"1 large",1080.0
78101110,"Quantity not specified",324.0
78101115,"1 fl oz",27.0
78101115,"1 cup",216.0
78101115,"1 small",540.0
78101115,"1 medium",864.0
78101115,"1 large",1080.0
78101115,"Quantity not specified",324.0
78101118,"1 fl oz",27.0
78101118,"1 cup",216.0
78101118,"1 small",540.0
78101118,"1 medium",864.0
78101118,"1 large",1080.0
78101118,"Quantity not specified",324.0
78101120,"1 fl oz",31.0
78101120,"1 cup",248.0
78101120,"Quantity not specified",248.0
78101125,"1 fl oz",27.0
78101125,"1 cup",216.0
78101125,"1 small",540.0
78101125,"1 medium",864.0
78101125,"1 large",1080.0
78101125,"Quantity not specified",324.0
78101130,"1 fl oz",27.0
78101130,"1 cup",216.0
78101130,"1 small",540.0
78101130,"1 medium",864.0
78101130,"1 large",1080.0
78101130,"Quantity not specified",324.0
81100000,"1 cup",224.0
81100000,"1 tablespoon",14.0
81100000,"1 pat",7.0
81100000,"Guideline amount per slice of bread/roll",7.0
81100000,"Quantity not specified",14.0
81100500,"1 cup",224.0
81100500,"1 tablespoon",14.0
81100500,"1 pat",7.0
81100500,"1 individual container",5.0
81100500,"Guideline amount per slice of bread/roll",7.0
81100500,"Guideline amount on regular sandwich",14.0
81100500,"Guideline amount on large sandwich",28.0
81100500,"Quantity not specified",14.0
81101000,"1 cup",224.0
81101000,"1 tablespoon",14.0
81101000,"1 stick",113.0
81101000,"1 pat",7.0
81101000,"Guideline amount per slice of bread/roll",7.0
81101000,"Guideline amount on regular sandwich",14.0
81101000,"Guideline amount on large sandwich",28.0
81101000,"Quantity not specified",14.0
81101010,"1 cup",224.0
81101010,"1 tablespoon",14.0
81101010,"1 pat",7.0
81101010,"1 individual container",5.0
81101010,"Guideline amount per slice of bread/roll",7.0
81101010,"Guideline amount on regular sandwich",14.0
81101010,"Guideline amount on large sandwich",28.0
81101010,"Quantity not specified",14.0
81101520,"1 cup",224.0
81101520,"1 tablespoon",14.0
81101520,"1 pat",7.0
81101520,"1 individual container",5.0
81101520,"Guideline amount per slice of bread/roll",7.0
81101520,"Guideline amount on regular sandwich",14.0
81101520,"Guideline amount on large sandwich",28.0
81101520,"Quantity not specified",14.0
81102000,"1 cup",224.0
81102000,"1 tablespoon",14.0
81102000,"1 pat",7.0
81102000,"1 individual container",5.0
81102000,"Guideline amount per slice of bread/roll",7.0
81102000,"Guideline amount on regular sandwich",14.0
81102000,"Guideline amount on large sandwich",28.0
81102000,"Quantity not specified",14.0
81102010,"1 cup",224.0
81102010,"1 tablespoon",14.0
81102010,"1 pat",7.0
81102010,"Guideline amount per slice of bread/roll",7.0
81102010,"Guideline amount on regular sandwich",14.0
81102010,"Guideline amount on large sandwich",28.0
81102010,"Quantity not specified",14.0
81102020,"1 cup",224.0
81102020,"1 tablespoon",14.0
81102020,"1 individual container",5.0
81102020,"Guideline amount per slice of bread/roll",7.0
81102020,"Guideline amount on regular sandwich",14.0
81102020,"Guideline amount on large sandwich",28.0
81102020,"Quantity not specified",14.0
81103090,"1 cup",224.0
81103090,"1 tablespoon",14.0
81103090,"1 spray",0.25
81103090,"Guideline amount per slice of bread/roll",7.0
